링크,이름,가격,신차대비가격,신차가격,차량번호,최초등록일,조회수,연식,주행거리,연료,배기량,색상,보증정보,설명글,엔진형식,연비,최고출력,최대토크,차량중량,선루프,파노라마선루프,열선시트(앞좌석),열선시트(뒷좌석),동승석에어백,후측방경보,후방센서,전방센서,후방카메라,전방카메라,어라운드뷰,열선핸들,오토라이트,크루즈컨트롤,자동주차,네비게이션(순정),네비게이션(비순정),보험처리수,소유자변경,전손,침수전손,침수분손,도난,내차피해_횟수,내차피해_금액,타차가해_횟수,타차가해_금액,판금,교환,부식,사고침수유무,불법구조변경,브랜드
https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2220904&gubun=K,제네시스 GV60  스탠다드 -   ,5650.0,90.0,6263.0,04호7775, 24/02/13,5024.0,2023.07,4400.0,전기,111.0,흰색,,"
2023년 7월식 제네시스 GV60 스탠다드 모델을 판매합니다.》무사고 운행 차량임을 강조》단 4천km 운행한, 신차급 차량임을 강조
》날렵하고 역동적인 디자인의 브랜드 첫 순수 전기 CUV
▶본 차량상태..- 무사고 운행- 
4,400km 운행
- 짧은주행 신차급
- 선호도 높은 화이트 바디
- 깔끔하게 관리된 실내/외관- 순수 전기 쿠페형 크로스오버- 명품 오디오, B&O 사운드 시스템- 
옵션으로 내비/후방캠/전동트렁크/열선,통풍,전동,메모리 시트 등..
 
▶제네시스, 첫 순수 전기차 GV60
GV60은 제네시스 브랜드 전동화 방향성을 보여주는 최초의 전용 전기차 모델이다. 쿠페형 크로스오버
유틸리티차량(CUV) 스타일을 채택해 날렵하고 역동적인 디자인이 특징이다. 제네시스는 전용 전기차
플랫폼인 E-GMP를 적용한 첫 전용 전기차 모델에 전기차를 연상시키는 새로운 방식의 이름을 붙이지
않기로 했다.
 

 
제네시스 GV60은 브랜드 시그니처 디자인인 두 줄 디자인의 쿼드램프를 적용했다. 또 램프 레벨 아래로
한층 넓어진 신규 크레스트 그릴을 배치했으며 차량 하부에 위치한 고전압 배터리의 냉각효율을 높였다.
아울러 제네시스 최초로 후드와 펜더 부분을 하나의 패널로 구성한 '클램쉘 후드'를 적용했다.
 

 
후면부는 투 라인 테일램프를 적용했으며 리어 펜더의 숄더 볼륨을 강조한 낮고 와이드한 프로파일과
쿠페형 루프 끝단에 위치한 고정형 리어 윙 스포일러로 고성능 EV 이미지를 강조했다.
 

 
GV60는 스탠다드 후륜·사륜 모델과 사륜구동이 기본 적용된 퍼포먼스 모델까지 총 3가지 모델로 운영된다.
3가지 모델 모두 77.4kWh 배터리가 장착되며 스탠다드 후륜 모델 기준으로 1회 충전 시 최대 주행가능
거리가 451㎞에 달한다는 게 회사 설명이다.
 

 
스탠다드 후륜 모델은 최고출력 168kW, 최대토크 350Nm 모터를 탑재했고, 스탠다드 사륜 모델은 최고출력
160kW 모터를 후륜에 탑재하고 전륜에 최고출력 74kW 모터를 장착해 합산 최고출력 234kW, 최대토크
605Nm이며 1회 충전 최대 주행가능 거리는 400km이다.
 

 
GV60는 배터리 온도를 최적으로 관리해주는 배터리 컨디셔닝 기능을 최초로 적용했다. 또 배터리 전원을
이용해 외부 전자기기를 사용할 수 있는 V2L 기능도 갖췄다. V2L 기능은 일반 가정에서 사용하는 것보다
높은 3.6kW의 소비전력을 공급해 캠핑이나 야외 활동 등에서 공간적인 제약없이 원하는 만큼 전원을
사용할 수 있다.
 

 
GV60의 실내에선 구(球) 형상의 전자 변속기, 크리스탈 스피어가 돋보인다. 차량의 운전 가능 상태를
직관적으로 알려주는 크리스탈 스피어가 장착된 플로팅 콘솔은 공중에 떠있는 듯한 디자인으로 슬림
콕핏, 플랫 플로어와 함께 전용 전기차의 정체성을 드러낸다.
 
▶구매시 유의사항시세보다 매우낮은 가격으로 차량을 등록한후 계약금부터 요구하는 판매자를 각별히 
주의하시기 바랍니다.계약금을 송금해야 할 경우에는 차량등록증과 판매자의 신분을 먼저 확인하시는 것이 
좋습니다.▶문의방법전화가 부재중일시 보배드림의 무료 문자서비스를 이용하여 판매자와 가격상담 
및 차량 상담을 하실수 있습니다.(전화주시면 친절하고도 상세하게 설명드리도록 하겠습니다)▶최상의 품질을 보장하며 최고의 
만족을 약속 드립니다.▶차량에 대한 상담을 원하시면 언제든 주저마시고 연락주십시오. ",,,228마력,35.7kg.m,"1,895kg",무,무,유,유,유,유,유,유,유,무,무,유,유,유,무,유,무,,,,,,,,,,,,,,,,제네시스
